,title,description,url,publishedAt,content,domain,topic,injuries,trades,retirements,draft,all-stars,playoffs,rookies,highlights,fantasy
1515,"GAME RECAP: Mavericks 122, Magic 106",Luka Doncic scores 33 points and adds 10 rebounds as Dallas takes the win in Orlando.,http://www.nba.com/video/2020/02/21/0021900826-dal-orl-recap,2020-02-21T17:51:17Z,,nba.com,,,,,,,,,,
1516,"GAME RECAP: Cavaliers 113, Wizards 108","Collin Sexton scores 24 points to lead Cleveland past Washington, 113-108.",http://www.nba.com/video/2020/02/21/0021900827-cle-was-recap,2020-02-21T17:51:15Z,,nba.com,,,,,,,,,,
1517,"GAME RECAP: Pacers 106, Knicks 98",Indiana gets the road win against New York as Domantas Sabonis scores 24 points and 13 rebounds.,http://www.nba.com/video/2020/02/21/0021900828-ind-nyk-recap,2020-02-21T17:51:14Z,,nba.com,,,,,,,,,,
1518,"GAME RECAP: Raptors 118, Suns 101","Pascal Siakam scores 37 points and 12 rebounds Friday night as Toronto beat Phoenix, 118-101",http://www.nba.com/video/2020/02/21/0021900829-phx-tor-recap,2020-02-21T17:51:13Z,,nba.com,,,,,,,,,,
1519,"GAME RECAP: Celtics 127, Timberwolves 117","All 5 Celtics starters score in double-figures with Jayson Tatum leading the way, dropping 28 points and grabbing 11 boards in Boston's win against Minnesota.",http://www.nba.com/video/2020/02/21/0021900830-bos-mil-recap,2020-02-21T17:51:12Z,,nba.com,,,,,,,,,,
1520,"GAME RECAP: Thunder 113, Nuggets 101","Chris Paul led with 29 points Friday night as Oklahoma City beat Denver, 113-101",http://www.nba.com/video/2020/02/21/0021900831-den-okc-recap,2020-02-21T17:51:11Z,,nba.com,,,,,,,,,,
1521,"GAME RECAP: Spurs 113, Jazz 104","Dejounte Murray puts up 23 points, 7 rebounds and adds 4 assists in San Antonio's 113-104 win versus Utah.",http://www.nba.com/video/2020/02/21/0021900832-sas-uta-recap,2020-02-21T17:51:09Z,,nba.com,,,,,,,,,,
1522,"GAME RECAP: Lakers 117, Grizzlies 105","LeBron James and Anthony Davis combine for 60 points as Los Angeles takes down Memphis, 117-105.",http://www.nba.com/video/2020/02/21/0021900833-mem-lal-recap,2020-02-21T17:51:08Z,,nba.com,,,,,,,,,,
1523,"GAME RECAP: Pelicans 128, Trail Blazers 115","Zion Williamson scores 25 points and four rebounds as New Orleans beat Portland, 128-115.",http://www.nba.com/video/2020/02/21/0021900834-nop-por-recap,2020-02-21T17:50:56Z,,nba.com,,,,,,,,,,
1524,D.J. Augustin Hopes to Return Tonight Against Mavs,"ORLANDO – Out more than a month with ``bone irritation’’ in his left knee and someone who openly despises missing games, Orlando Magic point guard D.J. Augustin feared for the worst on the final play of practice on Thursday – the day before he was set to make…",https://www.nba.com/magic/dj-augustin-hopes-return-tonight-against-mavs-20200221,2020-02-21T17:50:07Z,"ORLANDO Out more than a month with ``bone irritation in his left knee and someone who openly despises missing games, Orlando Magic point guard D.J. Augustin feared for the worst on the final play of practice on Thursday the day before he was set to make his r… [+6220 chars]",nba.com,,,,,,,,,,
1525,Three Keys: Cavaliers at Wizards,"The Cavaliers snapped their home skein just before the break, and on Friday the first game of the JB Bickerstaff era begins as Cleveland takes on the Wizards in D.C. Cavs.com has your keys to victory.",https://www.nba.com/cavaliers/features/keys-wizards-200221,2020-02-21T17:29:47Z,"Key: Fresh Start in D.C.
On Friday night, the first game of the J.B. Bickerstaff era begins in the nations capital. 
Just as All-Star Break was wrapping up, John Beilein stepped down as head coach of the Cavaliers, with Bickerstaff taking the reins 54 games… [+3573 chars]",nba.com,,,,,,,,,,
1526,"Daily News- February 21, 2020",Get the latest news on the Wine & Gold by checking out what the local and national media are writing about.,https://www.nba.com/cavaliers/news/press/daily-links-200221,2020-02-21T17:18:45Z,"**NOTE: The news clips and articles listed don't necessarily reflect the views or beliefs of the Cleveland Cavaliers or their Basketball Operations staff, partners, or sponsors.**
J.B. Bickerstaff hoping to maximize Cleveland Cavaliers final 28 games, plans … [+1880 chars]",nba.com,,,,,,,,,,
1527,Coat Check | 2.21.20,"Each week, “Coat Check” will highlight the Delaware Blue Coats, the NBA G League affiliate of the Philadelphia 76ers.CHECKING INWelcome back to Coat Check!Coming off the NBA All-Star Break, the Delaware Blue Coats (19-15) enter the stretch run of the NBA G Le…",https://www.nba.com/sixers/news/coat-check-22120,2020-02-21T17:16:23Z,"Each week, Coat Check will highlight the Delaware Blue Coats, the NBA G League affiliate of the Philadelphia 76ers.
CHECKING IN
Welcome back to Coat Check!
Coming off the NBA All-Star Break, the Delaware Blue Coats (19-15) enter the stretch run of the NBA … [+5797 chars]",nba.com,,,,,,,,,,
1528,Lakers vs. Grizzlies: 3 Things to Know (2/21/20),Here is what you need to know before the Lakers return from the All-Star Break against the Memphis Grizzlies.,https://www.nba.com/lakers/news/200221-lakers-grizzlies-3-things-to-know,2020-02-21T17:15:41Z,"Here is what you need to know before the Lakers return from the All-Star Break against the Memphis Grizzlies. 
1) Playoff preview? 
If the season were to end today, the Lakers and Grizzlies would be facing off in the first round of the playoffs. And with th… [+2618 chars]",nba.com,,,,,,,,,,
1529,Nuggets honor Black History Month: Paul Millsap extends his reach in the community,Millsap has worked hard to give back to the communities around him.,https://www.nba.com/nuggets/news/nuggets-black-history-month-millsap-022120a,2020-02-21T16:35:26Z,"When the Denver Nuggets made a splash in 2017 free agency by signing Paul Millsap, they knew what they were getting from an on-court perspective. A four-time All-Star with the Atlanta Hawks, Millsap had long established himself as a quality two-way forward in… [+2505 chars]",nba.com,,,,,,,,,,
1530,Hornets Sign Joe Chealey to 10-Day Contract,"February 21, 2020 – Charlotte Hornets President of Basketball Operations & General Manager Mitch Kupchak announced today that the team has signed guard Joe Chealey to a 10-day contract. Per team policy, terms of the deal were not disclosed. Undrafted in the 2…",https://www.nba.com/hornets/hornets-sign-joe-chealey-10-day-contract,2020-02-21T16:31:11Z,"February 21, 2020 Charlotte Hornets President of Basketball Operations &amp; General Manager Mitch Kupchak announced today that the team has signed guard Joe Chealey to a 10-day contract. Per team policy, terms of the deal were not disclosed.
Undrafted in th… [+1062 chars]",nba.com,,,,,,,,,,
1531,Pelicans News Around the Web (2-21-2020),"Pelicans eager to make playoff push, build on strong past two months",https://www.nba.com/pelicans/news/pelicans-news-around-web-2-21-2020,2020-02-21T16:21:04Z,"Pelicans eager to make playoff push, build on strong past two months
The list of what ifs seems endless: What if Zion Williamson hadnt missed the first 44 games? What if New Orleans avoided stretching a franchise-record losing streak to 13 in December? What … [+624 chars]",nba.com,,,,,,,,,,
1532,Minnesota Timberwolves Recall Jacob Evans III from G League Affiliate Iowa Wolves,"Evans, 22, was acquired by the Timberwolves from Golden State on Feb. 6, 2020.",https://www.nba.com/timberwolves/news/minnesota-timberwolves-recall-jacob-evans-iii-g-league-affiliate-iowa-wolves,2020-02-21T16:18:48Z,"Minneapolis-St. Paul  Minnesota Timberwolves President of Basketball Operations Gersson Rosas today announced the team has recalled guard/forward Jacob Evans III from the Iowa Wolves, the teams NBA G League affiliate. 
Evans, 22, was acquired by the Timberwo… [+38 chars]",nba.com,,,,,,,,,,
1533,"NYT Bestselling author Angie Thomas on the New Orleans Pelicans podcast presented by SeatGeek - Feb. 21, 2020","NYT Bestselling author Angie Thomas joins the show to talk about her passion for the Pelicans, her game day experience, her favorite player(s) on the team, and much more.",https://www.nba.com/pelicans/news/nyt-bestselling-author-angie-thomas-new-orleans-pelicans-podcast-presented-seatgeek-feb-21-2020,2020-02-21T15:31:19Z,"Copyright © 2020 NBA Media Ventures, LLC. All rights reserved.
 No portion of NBA.com may be duplicated, redistributed or manipulated in any form.
 This site is operated jointly by NBA and WarnerMedia. To opt out of the sale of your personal information as … [+563 chars]",nba.com,,,,,,,,,,
1534,Trae Young Receives January NBA Cares Community Assist Award Presented By Kaiser Permanente,"NEW YORK, Feb. 21, 2020 – Atlanta Hawks guard Trae Young has received the January NBA Cares Community Assist Award presented by Kaiser Permanente in recognition of his efforts to impact the lives of youth, families and those in need in Georgia and Oklahoma, t…",https://www.nba.com/hawks/trae-young-wins-january-nba-cares-community-assist-award,2020-02-21T15:15:15Z,"NEW YORK, Feb. 21, 2020  Atlanta Hawks guard Trae Young has received the January NBA Cares Community Assist Award presented by Kaiser Permanente in recognition of his efforts to impact the lives of youth, families and those in need in Georgia and Oklahoma, th… [+2406 chars]",nba.com,,,,,,,,,,
1535,Chuck's Daily Check In - 2.21.20,"FINAL FROM THE UNITED CENTER: Charlotte 103, Bulls 93 (Bulls: 19-37, 11-17 at home) Charlotte wins season series: 3-1",https://www.nba.com/bulls/news/chucks-daily-check-22120,2020-02-21T15:00:34Z,"FINAL FROM THE UNITED CENTER:
Charlotte 103, Bulls 93 (Bulls: 19-37, 11-17 at home)
Charlotte wins season series: 3-1
LEADING SCORERS: Bulls: Young: 22pts (Season High) Hornets: Monk: 25pts. LEADING REBOUNDERS: Bulls: Young: 11. Hornets: Zeller: 8. LEADING… [+1930 chars]",nba.com,,,,,,,,,,
1536,"Gersson Rosas Teams up with Google to Award $1,000,000 to Five Non-Profits","Minnesota Timberwolves President of Basketball Operations Gersson Rosas joined Google.org for its Minnesota Impact Challenge as one of six judges who today awarded five non-profit organizations each $175,000 in funding and announced the winner of the ‘People’…",https://www.nba.com/timberwolves/news/gersson-rosas-teams-google-award-1000000-five-non-profits,2020-02-21T14:40:17Z,"Minneapolis-St. Paul  Minnesota Timberwolves President of Basketball Operations Gersson Rosas joined Google.org for its Minnesota Impact Challenge as one of six judges who today awarded five non-profit organizations each $175,000 in funding and announced the … [+2426 chars]",nba.com,,,,,,,,,,
1537,Timberwolves Partner with Anheuser-Busch to Create First-of-its-Kind “Bud Button”,"Minneapolis-St. Paul – The Minnesota Timberwolves and Anheuser-Busch unveiled the latest evolution of the industry-recognized Target Center food and beverage experience. With the tap of a button in the Timberwolves app, fans within the arena will be able to o…",https://www.nba.com/timberwolves/news/timberwolves-partner-anheuser-busch-create-first-its-kind-bud-button,2020-02-21T14:33:49Z,"Minneapolis-St. Paul  The Minnesota Timberwolves and Anheuser-Busch unveiled the latest evolution of the industry-recognized Target Center food and beverage experience. With the tap of a button in the Timberwolves app, fans within the arena will be able to or… [+1679 chars]",nba.com,,,,,,,,,,
1538,Thaddeus Young scores 22 as Injury-riddled Bulls fall to Hornets,"Forced to play without six regular starters or rotation players, an undermanned Bulls squad couldn't overcome a 21-point deficit, losing to Charlotte 103-93 in their first game back from the All-Star break. Well, the Bulls won the third quarter. Nobody else g…",https://www.nba.com/bulls/gameday/thaddeus-young-scores-22-injury-riddled-bulls-fall-hornets,2020-02-21T12:52:19Z,"Forced to play without six regular starters or rotation players, an undermanned Bulls squad couldn't overcome a 21-point deficit, losing to Charlotte 103-93 in their first game back from the All-Star break.
Well, the Bulls won the third quarter.
Nobody else… [+6242 chars]",nba.com,,,,,,,,,,
1539,Scouting Report | Wolves vs. Celtics,"The Timberwolves will resume play after the All-Star Break with a home game against the Boston Celtics on Friday, Feb. 21.",https://www.nba.com/timberwolves/news/scouting-report-wolves-celtics-2-21-2020,2020-02-21T12:01:28Z,"The Game
The Timberwolves will resume play after the All-Star Break with a home game against the Boston Celtics on Friday, Feb. 21.
The Celtics headed into the break with a 38-16 record good for third in the Eastern Conference standings and a thrilling, dou… [+2652 chars]",nba.com,,,,,,,,,,
1540,The Memphis Grizzlies fell to the Los Angeles Lakers 117-105 inside Staples Center on Friday night,"Get the full recap, highlights, and photos from the Grizzlies game against the Lakers on February 21, 2020 that took place at Staples Center in Los Angeles.",https://www.nba.com/grizzlies/news/postgame/lal-200221,2020-02-22T07:35:30Z,"Key Stat of the Night
<ul><li>Josh Jackson led all Grizzlies scorers with 20 points and three rebounds on 9-of-12 shooting.</li></ul>Key Run of the Night
<ul><li>The Grizzlies would find their rhythm in the third quarter, led by Brandon Clarke, who scored 1… [+3991 chars]",nba.com,,,,,,,,,,
1541,Lakers Extend Winning Streak After Davis' Huge Second Half,L.A. improved to 17-0 when LeBron James scores 30 points in a win Friday night over the Grizzlies.,https://www.nba.com/lakers/news/lakers-extend-winning-streak-behind-davis-huge-second-half,2020-02-22T07:14:05Z,"LOS ANGELES Gotta keep those streaks going.
These days there are as many stats as frozen yogurt flavors, but when certain criteria happen, the Lakers always come away with a W. 
For instance, the Lakers improved to 17-0 when LeBron James scores 30 points. … [+2319 chars]",nba.com,,,,,,,,,,
1542,Heads Up Play of the Day | Feb. 22,Kawhi Leonard turns defense into offense to earn your Heads Up Play of the Day!,http://www.nba.com/video/2020/02/22/20200222-heads-play-day,2020-02-22T07:07:14Z,,nba.com,,,,,,,,,,
1543,Nightly Notable | Giannis Antetokounmpo: Feb. 22,Nightly Notable | Giannis Antetokounmpo: Feb. 22,http://www.nba.com/video/2020/02/22/20200222-nightly-notable,2020-02-22T07:07:13Z,,nba.com,,,,,,,,,,
1544,The Fast Break | Feb. 22,The Fast Break |  Feb. 22,http://www.nba.com/video/2020/02/22/20200222-fast-break,2020-02-22T07:07:12Z,,nba.com,,,,,,,,,,
1545,Top 10 | Feb. 22,Check out the top plays from Saturday.,http://www.nba.com/video/2020/02/22/20200222-top-10,2020-02-22T07:07:12Z,,nba.com,,,,,,,,,,
1546,Defense Remains An Issue For Shorthanded Blazers In Loss To Pelicans,"PORTLAND -- With Damian Lillard sidelined with a groin injury, one might assume scoring would be the Trail Blazers' primary concern Friday night versus the Pelicans.But even with Lillard, who currently ranks fourth in the NBA in scoring, sitting out, it was P…",https://www.nba.com/blazers/news/defense-remains-issue-shorthanded-blazers-loss-pelicans,2020-02-22T07:05:10Z,"PORTLAND -- With Damian Lillard sidelined with a groin injury, one might assume scoring would be the Trail Blazers' primary concern Friday night versus the Pelicans.
But even with Lillard, who currently ranks fourth in the NBA in scoring, sitting out, it was… [+5648 chars]",nba.com,,,,,,,,,,
